Science: Mathematics|Which mathematician refused the Fields Medal?|Grigori Perelman
Science: Mathematics|What are the first 6 digits of the number "Pi"?|3.14159
Science: Mathematics|How many Millibars (mbar) to 1 Inch of Mercury (inHg)|33.9
Science: Mathematics|An isosceles triangle has two sides of equal length as opposed to three.|True
Science: Mathematics|How many sides does a heptagon have?|7
Science: Mathematics|What is the correct order of operations for solving equations?|Parentheses, Exponents, Multiplication, Division, Addition, Subtraction
Science: Mathematics|Which of the following dice is not a platonic solid?|10-sided die
Science: Mathematics|The proof for the Chinese Remainder Theorem used in Number Theory was NOT developed by its first publisher, Sun Tzu.|True
Science: Mathematics|What Greek letter is used to signify summation?|Sigma
Science: Mathematics|L'Hôpital was the mathematician who created the homonymous rule that uses derivatives to evaluate limits with indeterminations.|False
Science: Mathematics|What is the alphanumeric representation of the imaginary number?|i
Science: Mathematics|The notion of a "set that contains all sets which do not contain themselves" is a paradoxical idea attributed to which English philospher?|Bertrand Russel
Science: Mathematics|A 'Millinillion' is a real number.|True
Science: Mathematics|If you could fold a piece of paper in half 50 times, its' thickness will be 3/4th the distance from the Earth to the Sun.|True
Science: Mathematics|What is the Roman numeral for 500?|D
Science: Mathematics|The 'Squaring the Circle' problem is solvable.|False
Science: Mathematics|You can square root a negative number with an imaginary number "i".|True
Science: Mathematics|Zero factorial is equal to zero. |False
Science: Mathematics|Which of these numbers is closest to the total number of possible states for an army standard Enigma Machine?|1.58 x 10^20
Science: Mathematics|The Pythagorean theorem states that the square of the hypotenuse is equal to the product of the squares of the other two sides.|False
Science: Mathematics|Which of the following famous mathematicians died in a duel at the age of 20?|Galois
Entertainment: Film|Which famous singer was portrayed by actor Kevin Spacey in the 2004 biographical film "Beyond the Sea"?|Bobby Darin
Entertainment: Film|What is the name of the assassin in the first "Hellboy" movie?|Karl Ruprecht Kroenen
Entertainment: Film|What three movies, in order from release date, make up the "Dollars Trilogy"?|"A Fistful of Dollars", "For a Few Dollars More", "The Good, the Bad, and the Ugly"
Entertainment: Film|Which actor plays Obi-Wan Kenobi in Star Wars Episodes I-lll?|Ewan McGregor
Entertainment: Film|In Back to the Future Part II, Marty and Dr. Emmett Brown go to which future date?|October 21, 2015
Entertainment: Film|The Xenomorph from the science fiction film "Alien" has acidic blood.|True
Entertainment: Film|About how much money did it cost for Tommy Wiseau to make his masterpiece "The Room" (2003)?|$6 Million
Entertainment: Film|In the 1995 film "Balto", who are Steele's accomplices?|Kaltag, Nikki, and Star
Entertainment: Film|Matt Damon played an astronaut stranded on an extraterrestrial planet in both of the movies Interstellar and The Martian.|True
Entertainment: Film|Daniel Radcliffe became a global star in the film industry due to his performance in which film franchise?|Harry Potter
Entertainment: Film|Which of the following actors does not play a role in the movie "The Usual Suspects?"|Steve Buscemi
Entertainment: Film|Which of these films is NOT set in Los Angeles?|RoboCop
Entertainment: Film|Which of the following was not one of "The Magnificent Seven"?|Clint Eastwood
Entertainment: Film|There aren't any live-action clones in "Star Wars: Episode III - Revenge of the Sith".|True
Entertainment: Film|In The Lord of the Rings: The Fellowship of the Ring, which one of the following characters from the book was left out of the film?|Tom Bombadil
Entertainment: Film|Which iconic character is featured in movies such as "The Enforcer", "Sudden Impact", and "The Dead Pool"?|Dirty Harry
Entertainment: Film|In which 1955 film does Frank Sinatra play Nathan Detroit?|Guys and Dolls
Entertainment: Film|The 1996 film 'Fargo' is primarily set in which US state?|Minnesota
Entertainment: Film|In "ALF", what was ALF's real name?|Gordon Shumway
Entertainment: Film|In the movie "Blade Runner", what is the term used for human-like androids ?|Replicants
Entertainment: Film|In the 1979 British film "Quadrophenia" what is the name of the main protagonist?|Jimmy Cooper
Entertainment: Film|This trope refers to minor characters that are killed off to show how a monster works.|Red Shirt
Entertainment: Film|What was Dorothy's surname in 'The Wizard Of Oz'?|Gale
Entertainment: Film|"Foodfight!" earned less than $80,000 at box office.|True
Entertainment: Film|The 1939 movie "The Wizard of Oz" contained a horse that changed color, what material did they use to achieve this effect?|Gelatin
Entertainment: Film|In the 1971 film "Willy Wonka & the Chocolate Factory", who played Willy Wonka?|Gene Wilder
Entertainment: Film|Which actors made up the trio in "The Good, the Bad, and the Ugly"? |Clint Eastwood, Eli Wallach, and Lee Van Cleef
Entertainment: Film|Which animated film did Steven Lisberger direct in 1980 before going on to direct Tron?|Animalympics
Entertainment: Film|What was the name of the planet in "Aliens"?|LV-426
Entertainment: Film|Leonardo DiCaprio won an Oscar for Best Actor in 2004's "The Aviator".|False
Entertainment: Film|Which 90's comedy cult classic features cameos appearances from Meat Loaf, Alice Cooper and Chris Farley?|Wayne's World
Entertainment: Film|In "Star Trek Nemesis", why was Praetor Shinzon created?|To replace Picard as a Romulan Agent
Entertainment: Film|What was Humphrey Bogart's middle name?|DeForest
Entertainment: Film|Which of the following is NOT a quote from the 1942 film Casablanca? |"Frankly, my dear, I don't give a damn."
Entertainment: Film|In the Friday The 13th series, what is Jason's mother's first name?|Pamela
Entertainment: Film|Which singer is portrayed by Bruce Campbell in the 2002 film 'Bubba Ho-Tep'?|Elvis Presley
Entertainment: Film|What type of cheese, loved by Wallace and Gromit, had it's sale prices rise after their successful short films?|Wensleydale
Entertainment: Film|Which actor and martial artist starred as Colonel Guile in the 1994 action film adaptation of Street Fighter?|Jean-Claude Van Damme
Entertainment: Film|What is the name of James Dean's character in the 1955 movie "Rebel Without a Cause"?|Jim Stark
Entertainment: Film|Before "Jurassic Park III" was finalized and the Spinosaurus was chosen, which dinosaur was going to be the star?|Baryonyx
Entertainment: Film|Ewan McGregor did not know the name of the second prequel film of Star Wars during and after filming.|True
Entertainment: Film|Han Solo's co-pilot and best friend, "Chewbacca", is an Ewok.|False
Entertainment: Film|What is the name of the villian in the 2015 Russian-American Sci-Fi Movie "Hardcore Henry"?|Akan
Entertainment: Film|Which of these actors/actresses is NOT a part of the cast for the 2016 movie "Suicide Squad"?|Scarlett Johansson
Entertainment: Film|Who played the female lead in the 1933 film "King Kong"?|Fay Wray
Entertainment: Film|What is the correct phrase for the Latin saying "Romanes Eunt Domus" in Monty Python's Life of Brian?|Romani Ite Domum
Entertainment: Film|Who directed "E.T. the Extra-Terrestrial" (1982)?|Steven Spielberg
Entertainment: Film|Which town is the setting for the Disney movie The Love Bug (1968)?|San Francisco
Entertainment: Film|The 2002 film "28 Days Later" is mainly set in which European country?|United Kingdom
Entertainment: Film|After India, which country produces the second most movies per year?|Nigeria
Entertainment: Film|This movie contains the quote, "What we've got here is a failure to communicate."|Cool Hand Luke
Entertainment: Film|In the original Star Wars trilogy, David Prowse was the actor who physically portrayed Darth Vader.|True
Entertainment: Film|Who did the score to the original Blade Runner?|Vangelis
Entertainment: Film|What is the birth name of Michael Caine?|Maurice Micklewhite
Entertainment: Film|Who voiced the character Draco in the 1996 movie 'DragonHeart'?|Sean Connery
Entertainment: Film|This movie contains the quote, "I love the smell of napalm in the morning!"|Apocalypse Now
Entertainment: Film|In the Super Mario Bros. Movie (2023), who plays Toad?|Keegan-Michael Key
Entertainment: Film|The movie "The Nightmare before Christmas" was all done with physical objects.|True
Entertainment: Film|What was the first movie to ever use a Wilhelm Scream?|Distant Drums
Entertainment: Film|In which 1973 film does Yul Brynner play a robotic cowboy who malfunctions and goes on a killing	spree?|Westworld
Entertainment: Film|In the 1999 movie Fight Club, which of these is not a rule of the "fight club"?|Always wear a shirt
Entertainment: Film|Which animated movie was first to feature a celebrity as a voice actor?|Aladdin
Entertainment: Film|Who performed the opening theme song for the James Bond 007 movie "Goldfinger"?|Shirley Basey
Entertainment: Film|In the 1974 Christmas flick "The Year Without a Santa Claus," what are the names of the two elves who help Mrs. Claus save Christmas?|Jingle & Jangle
Entertainment: Film|Who starred in the film 1973 movie "Enter The Dragon"?|Bruce Lee
Entertainment: Film|What is the name of the character Nicolas Cage plays in the movie "National Treasure?"|Benjamin Franklin Gates
Entertainment: Film|Which sci-fi cult films plot concerns aliens attempting to prevent humans from creating a doomsday weapon?|Plan 9 from Outer Space
Entertainment: Film|What is the species of the "Predator" in the 1987 movie "Predator"?|Yautja
Entertainment: Film|What name did Tom Hanks give to his volleyball companion in the film `Cast Away`?|Wilson
Entertainment: Film|What was Marilyn Monroe`s character's first name in the film "Some Like It Hot"?|Sugar
Entertainment: Film|In the "Jurassic Park" universe, what was the first dinosaur cloned by InGen in 1986?|Velociraptor
Entertainment: Film|Who is the main protagonist in, the 1985 film, Back to the Future?|Marty McFly
Entertainment: Film|Which boxer was famous for striking the gong in the introduction to J. Arthur Rank films?|Bombardier Billy Wells
Entertainment: Film|What does TIE stand for in reference to the TIE Fighter in "Star Wars"?|Twin Ion Engine
Entertainment: Film|The 2010 film "The Social Network" is a biographical drama film about MySpace founder Tom Anderson.|False
Entertainment: Film|Which stand-up comedian voiced the talking parrot "Iago" in Disney's 1992 adaptation of Aladdin?|Gilbert Gottfried
Entertainment: Film|Darth Vader's famous reveal to Luke is iconic. But which of these is the right one?|"No. I am your father."
Entertainment: Film|Which movie includes a giant bunny-like spirit who has magic powers including growing trees?|My Neighbor Totoro
Entertainment: Film|The original ending of "Little Shop Of Horrors" has the plants taking over the world.|True
Entertainment: Film|What is the correct spelling of the protagonist of the book in The NeverEnding Story (1984)?|Atreyu
Entertainment: Film|In the 2010 Nightmare on Elm Street reboot, who played Freddy Kruger?|Jackie Earle Haley
Entertainment: Film|In the original script of "The Matrix", the machines used humans as additional computing power instead of batteries.|True
Entertainment: Film|When was the movie 'Con Air' released?|1997
Entertainment: Film|Who plays the character of Po in the Kung Fu Panda movies?|Jack Black
Entertainment: Film|In the "Jurassic Park" universe, when did "Jurassic Park: San Diego" begin construction?|1985
Entertainment: Film|In the movie Gremlins, after what time of day should you not feed Mogwai?|Midnight
Entertainment: Film|What was the first feature-length computer-animated movie?|Toy Story
Entertainment: Film|Which movie of film director Stanley Kubrick is known to be an adaptation of a Stephen King novel?|The Shining
Entertainment: Film|How much money did the 2019 Marvel movie "Avengers: Endgame" grossed for it's record-breaking worldwide opening weekend?|1.2 billion USD
Entertainment: Film|In what year was the movie "Police Academy" released?|1984
Entertainment: Film|What is the name of the dog that played Toto in the 1939 film "The Wizard of Oz"?|Terry
Entertainment: Film|Which one of these films are shot entirely in one-take?|Russian Ark
Entertainment: Film|George Lucas directed the entire original Star Wars trilogy.|False
Entertainment: Film|Which movie contains the quote, "Say hello to my little friend!"?|Scarface
Entertainment: Film|Which of the following James Bond villains is not affiliated with the SPECTRE organization?|Auric Goldfinger
Entertainment: Film|In Finding Nemo, what was the name of Nemo's mom?|Coral
Entertainment: Film|In the film "Harry Potter and the Order of The Phoenix", why was Harry Potter's scream, after Sirius Black died, muted?|Too Agonizing
Entertainment: Film|Which of the following films was directed by Ivan Reitman, written by Gary Ross, featured Kevin Kline, and was released in 1993?|Dave
Entertainment: Film|Who directed the movies "Pulp Fiction", "Reservoir Dogs" and "Django Unchained"?|Quentin Tarantino
Entertainment: Film|In the 2014 film "Birdman", what is the primary instrument in the score?|Drums
Entertainment: Film|What historical time period was the center of the Assassin’s Creed movie (2016)?|Spanish Inquisition
Entertainment: Film|Which movie sequel had improved box office results compared to its original film?|Toy Story 2
Entertainment: Film|What was another suggested name for, the 1985 film, Back to the Future?|Spaceman From Pluto
Entertainment: Film|In the 1976 film 'Taxi Driver', how many guns did Travis buy from the salesman?|4
Entertainment: Film|The film Mad Max: Fury Road features the Dies Irae  from which composer's requiem?|Verdi
Entertainment: Film|"The first rule is: you don't talk about it" is a reference to which movie?|Fight Club
Entertainment: Film|Which documentary film maker wrote and starred in the film "My Scientology Movie" which first debuted in 2015?|Louis Theroux
Entertainment: Film|Which of the following films was NOT directed by Quentin Tarantino?|From Dusk till Dawn
Entertainment: Film|Which of these Disney classics was released in 1970?|The Aristocats
Entertainment: Film|At the end of the 2001 film "Rat Race", whose concert do the contestants crash?|Smash Mouth
Entertainment: Film|In order to cut costs, what were most of the extras of Mad Max (1979) paid with?|Beer
Entertainment: Film|In the 2012 film, "The Lorax", who is the antagonist?|Aloysius O'Hare
Entertainment: Film|In "Jurassic World", what is the name of the dinosaur that is a genetic hybrid?|Indominus Rex
Entertainment: Film|What is the name of the queen's pet in A Bug's Life?|Aphie
Entertainment: Film|What is the name of the fictional retro-mod band starring Austin Powers as the lead vocalist?|Ming Tea
Entertainment: Film|Which actress danced the twist with John Travolta in 'Pulp Fiction'?|Uma Thurman
Entertainment: Film|In the 1984 movie "The Terminator", what model number is the Terminator portrayed by Arnold Schwarzenegger?|T-800
Entertainment: Film|Sean Connery wasn't in "Indiana Jones and the Kingdom of the Crystal Skull" because he found retirement too enjoyable.|True
Entertainment: Film|In the "Jurassic Park" universe, what is the name of the island that contains InGen's Site B?|Isla Sorna
Entertainment: Film|Who is the director of the 1991 film "Silence of the Lambs"?|Jonathan Demme
Entertainment: Film|Which movie released in 2016 features Superman and Batman fighting?|Batman v Superman: Dawn of Justice
Entertainment: Film|In Alfred Hitchcock's film 'Psycho' it is said he used chocolate syrup to simulate the blood in the famous shower scene from |True
Entertainment: Film|In the Friday The 13th series, what year did Jason drown in?|1957
Entertainment: Film|Which 1958 movie starred Kirk Douglas and Tony Curtis as half-brothers Einar and Eric?|The Vikings 
Entertainment: Film|What is the name of the first "Star Wars" film by release order?|A New Hope
Entertainment: Film|Who plays "Bruce Wayne" in the 2008 movie "The Dark Knight"?|Christian Bale
Entertainment: Film|What is the birth name of Michael Keaton?|Michael Douglas
Entertainment: Film|YouTube personality Jenna Marbles served as an executive producer of the film Maximum Ride (2016).|True
Entertainment: Film|This movie contains the quote, "Nobody puts Baby in a corner."|Dirty Dancing
Entertainment: Film|Which actor played the main character in the 1990 film "Edward Scissorhands"?|Johnny Depp
Entertainment: Film|Who in Pulp Fiction says "No, they got the metric system there, they wouldn't know what the f*** a Quarter Pounder is."|Vincent Vega
Entertainment: Film|Which director directed the movie "Pan's Labyrinth"?|Guillermo Del Toro
Entertainment: Film|The killer in the 1981 film 'My Bloody Valentine' wears what sort of outfit?|Mining gear
Entertainment: Film|Which retired American football quarterback played himself in 'Ace Ventura: Pet Detective' and 'Little Nicky'?|Dan Marino
Entertainment: Film|In the 1992 film "Army of Darkness", what name does Ash give to his double-barreled shotgun?|Boomstick
Entertainment: Film|In the Mad Max franchise, what type of car is the Pursuit Special driven by Max?|Ford Falcon
Entertainment: Film|What is the name of the foley artist who designed the famous sounds of Star Wars, including Chewbacca's roar and R2-D2's beeps and whistles?|Ben Burtt
Entertainment: Film|Who played Batman in the 1997 film "Batman and Robin"?|George Clooney
Entertainment: Film|In what year does Jurassic World open in the "Jurassic Park" universe?|2005
Entertainment: Film|Who played Deputy Marshal Samuel Gerard in the 1993 film "The Fugitive"?|Tommy Lee Jones
Entertainment: Film|What was the first James Bond film?|Dr. No
Entertainment: Film|What Queen song plays during the final fight scene of the film "Hardcore Henry"?|Don't Stop Me Now
Entertainment: Film|In the original Star Wars trilogy, Alec Guinness provided the voice for Darth Vader.|False
Entertainment: Film|Who directed the 1973 film "American Graffiti"?|George Lucas
Entertainment: Film|Ed Koch, the Mayor of New York in 1984, played himself in which Muppets movie?|The Muppets Take Manhattan
Entertainment: Film|What is the oldest Disney film?|Snow White and the Seven Dwarfs
Entertainment: Film|In what year was the first Transformers movie released?|1986
Entertainment: Film|Who played Sgt. Gordon Elias in 'Platoon' (1986)?|Willem Dafoe
Entertainment: Film|Who starred as Bruce Wayne and Batman in Tim Burton's 1989 movie "Batman"?|Michael Keaton
Entertainment: Film|Which of these movies did Jeff Bridges not star in?|The Hateful Eight
Entertainment: Film|In what year did Clint Eastwood star as Inspector Harry Callahan in the film "Dirty Harry"?|1971
Entertainment: Film|What is the make and model of the tour vehicles in "Jurassic Park" (1993)?|1992 Ford Explorer XLT
Entertainment: Film|Which 1994 film did Roger Ebert famously despise, saying "I hated hated hated hated hated this movie".|North
Entertainment: Film|What was the name of the protagonist in the movie Commando (1985)?|John Matrix
Entertainment: Film|What year did the James Cameron film "Titanic" come out in theaters?|1997
Entertainment: Film|What breed of dog was Marley in the film "Marley & Me" (2008)?|Labrador Retriever
Entertainment: Film|Who voices the main character Blu in the 2011 animated film "Rio"?|Jesse Eisenberg
Entertainment: Film|In the movie "Back to the Future," what speed does Doc Brown's DeLorean need to reach in order to travel through time?|88 mph
Entertainment: Film|Which actress portrayed Dr. Grace Augustine in the James Cameron movie "Avatar"?|Sigourney Weaver
Entertainment: Film|"Minions" was released on the June 10th, 2015.|False
Entertainment: Film|In which movie does Robin Williams' character have to disguise themselves into a woman?|Mrs. Doubtfire
Entertainment: Film|Shaquille O'Neal appeared in the 1997 film "Space Jam".|False
Entertainment: Film|Which actor plays the character "Tommy Jarvis" in "Friday the 13th: The Final Chapter" (1984)?|Corey Feldman
Entertainment: Film|In the film "Requiem for a Dream", what drug does Jared Leto's character get addicted to?|Heroin
Entertainment: Film|In the movie "Scream" who is Ghost Face?|Billy Loomis and Stu Macher
Entertainment: Film|What is the orange and white bot's name in "Star Wars: The Force Awakens"?|BB-8
Entertainment: Film|Who plays the Nemesis in the Resident Evil movies?|Matthew Taylor
Entertainment: Film|How old was Laurence Fishburne when Francis Ford Coppola cast him in Apocalypse Now (1979)? |14
Entertainment: Film|Which of the following is not the name of a "Bond Girl"? |Vanessa Kensington
Entertainment: Film|The 2016 Disney animated film 'Moana' is based on which culture?|Polynesian
Entertainment: Film|Brandon Routh plays the titular character in the movie "John Wick".|False
Entertainment: Film|Johnny Depp made his big-screen acting debut in which film?|A Nightmare on Elm Street
Entertainment: Film|In Star Wars, what's the name of the new Government created after the defeat of the Galactic Empire?|The New Republic
Entertainment: Film|Which one of these action movies are shot entirely in one take?|Victoria
Entertainment: Film|Joan Cusack starred in the 2009 disaster movie, "2012".|False
Entertainment: Film|The word "Inception" came from the 2010 blockbuster hit "Inception".|False
Entertainment: Film|In the movie "Cast Away" the main protagonist's best friend while on the island is named|Wilson
Entertainment: Film|Which of the following actors has only been in a Quentin Tarantino directed film once?|John Travolta
Entertainment: Film|What is the name of the island that "Jurassic Park" is built on?|Isla Nublar
Entertainment: Film|What was the first monster to appear alongside Godzilla?|Anguirus
Entertainment: Film|What is the name of the supercomputer located in the control room in "Jurassic Park" (1993)?|Thinking Machines CM-5
Entertainment: Film|What were the Chilled Monkey Brains made from during Indiana Jones and the Temple of Doom?|Custard and Raspberry Sauce
Entertainment: Film|Leonardo Di Caprio won his first Best Actor Oscar for his performance in which film?|The Revenant
Entertainment: Film|Which was the first of Alfred Hitchcock's movies to be filmed in colour?|Rope
Entertainment: Film|In the movie “The Iron Giant,” this character is the protagonist.|Hogarth Hughes
Entertainment: Film|In "Jurassic World", which company purchases InGen and creates Jurassic World?|Masrani Global Corporation 
Entertainment: Film|The film "2001: A Space Odyssey" was released on December 31st, 2000.|False
Entertainment: Film|In the film "Interstellar", how long did they spend on Miller's planet?|23 years, 4 months, and 8 days
Entertainment: Film|In Big Hero 6, what fictional city is the Big Hero 6 from?|San Fransokyo
Entertainment: Film|What did Alfred Hitchcock use as blood in the film "Psycho"? |Chocolate syrup
Entertainment: Film|In the 1964 film "Zulu", what song does the British Army company sing before the final battle?|Men of Harlech
Entertainment: Film|This movie contains the quote, "I feel the need ... the need for speed!"|Top Gun
Entertainment: Film|Who voiced Metalbeard in "The Lego Movie"?|Nick Offerman
Entertainment: Film|What was the wifi password given to Stephen Strange in Doctor Strange?|Shambala
Entertainment: Film|In Big Hero 6, what were Baymax's motions modeled after?|Baby penguins
Entertainment: Film|In the movie "V for Vendetta," what is the date that masked vigilante "V" urges people to remember?|November 5th
Entertainment: Film|Who played the Cenobite called "Pinhead" in the original Hellraiser films?|Doug Bradley
Entertainment: Film|According to "Star Wars" lore, which planet does Obi-Wan Kenobi come from?|Stewjon
Entertainment: Film|What city did the monster attack in the film, "Cloverfield"?|New York, New York
Entertainment: Film|In which African country was the 2006 film 'Blood Diamond' mostly set in?|Sierra Leone
Entertainment: Film|In the 1979 British film "Quadrophenia" what is the name of the seaside city the mods are visiting?|Brighton
Entertainment: Film|Mark Wahlberg played the titular character of which 2008 video-game adaptation?|Max Payne
Entertainment: Film|What was the title of the first Bond movie, released in 1962?|Dr. No
Entertainment: Film|Which actor plays the role of the main antagonist in the 2011 movie "Tower Heist?"|Alan Alda
Entertainment: Film|Which Marvel superhero did Chris Evans play prior to his role as Captain America?|Human Torch
Entertainment: Film|In the 1994 movie "Speed", what is the minimum speed the bus must go to prevent to bomb from exploding?|50 mph
Entertainment: Film|Velma Kelly and Roxie Hart are the protagonists of which Oscar winning movie?|Chicago
Entertainment: Film|Which former Star Trek actor directed Three Men and a Baby (1987)?|Leonard Nimoy
Entertainment: Film|Who played Baron Victor Frankestein in the 1957 Hammer horror film "The Curse of Frankenstein"?|Peter Cushing
Entertainment: Film|This movie contains the quote, "Houston, we have a problem."|Apollo 13
Entertainment: Film|Which one of these actors is said to be cut from the film 'E.T. the Extra-Terrestrial'?|Harrison Ford
Entertainment: Film|What was the name of the actor who played Leatherface in the 1974 horror film, The Texas Chainsaw Massacre?|Gunnar Hansen
Entertainment: Film|Which star actor was in "Top Gun", "Jerry Maguire" and "Born on the Fourth of July"?|Tom Cruise
Entertainment: Film|Who provided a majority of the songs and lyrics for "Spirit: Stallion of the Cimarron"?|Bryan Adams
Entertainment: Film|Who plays Jack Burton in the movie "Big Trouble in Little China?"|Kurt Russell
Entertainment: Film|When does "Rogue One: A Star Wars Story" take place chronologically in the series?|Between Episode 3 and 4
Entertainment: Film|Actor Tommy Chong served prison time.|True
Entertainment: Film|What was the last Marx Brothers film to feature Zeppo?|Duck Soup
Entertainment: Film|The Queen song `A Kind Of Magic` is featured in which 1986 film?|Highlander
Entertainment: Film|In what Disney movie can you spot the character "Pac-Man" in if you look closely enough in some scenes?|Tron
Entertainment: Film|Who directed the movie "Alien"?|Ridley Scott
Entertainment: Film|Which musical artist had a prominent role in the 2017 film "Kingsman: The Golden Circle"?|Elton John
Entertainment: Film|Which actor auditioned for the role of Luke Skywalker?|Kurt Russell
Entertainment: Film|What film did James Cameron's Avatar dethrone as the highest-grossing film ever?|Titanic
Entertainment: Film|What is the name of the Artificial Intelligence system in the 1983 film, "WarGames"?|War Operation Plan Response
Entertainment: Film|In the movie "Spaceballs", what are the Spaceballs attempting to steal from Planet Druidia?|Air
Entertainment: Film|Which of the following movies was not based on a novel by Stephen King? |The Thing
Entertainment: Film|In 2012, which movie won every category in the 32nd "Golden Raspberry Awards"?|Jack and Jill
Entertainment: Film|Who directed the 2015 movie "The Revenant"?|Alejandro G. Iñárritu
Entertainment: Film|For the film "Raiders of The Lost Ark", what was Harrison Ford sick with during the filming of the Cairo chase?|Dysentery
Entertainment: Film|Brendan Fraser starred in the following movies, except which one?|Titanic
Entertainment: Film|The weapon Clint Eastwood uses in "Dirty Harry" was a .44 Automag.|False
Entertainment: Film|Who was the director of "Scott Pilgrim vs. the World (2010)"?|Edgar Wright
Entertainment: Film|In which film does Humphrey Bogart say the famous line, "Here's looking at you, kid"?|Casablanca
Entertainment: Film|Samuel L. Jackson had the words, 'Bad Motherf*cker' in-scripted on his lightsaber during the filming of Star Wars.|True
Entertainment: Film|Who plays Alice in the Resident Evil movies?|Milla Jovovich
Entertainment: Film|What is Lilo's last name from Lilo and Stitch?|Pelekai
Entertainment: Film|The color of the pills in the Matrix were Blue and Yellow.|False
Entertainment: Film|The movie "Tron" received an Oscar nomination for Best Visual Effects.|False
Entertainment: Film|"Cube", "Cube 2: Hypercube" and "Cube Zero" were directed by the same person.|False
Entertainment: Film|Where does the original Friday The 13th movie take place?|Camp Crystal Lake
Entertainment: Film|Who directed the Kill Bill movies?|Quentin Tarantino
Entertainment: Film|In Mulan (1998), who is the leader of the Huns?|Shan Yu
Entertainment: Film|What character in the Winnie the Pooh films was added by Disney and does not appear in the original books?|Gopher
Entertainment: Film|What did the first moving picture depict?|A galloping horse
Entertainment: Film|In the movie The Revenant, DiCaprio's character hunts down the killer of his son.|True
Entertainment: Film|What was Bruce Campbell's iconic one-liner after getting a chainsaw hand in Evil Dead 2?|Groovy.
Entertainment: Film|Which of these Movies was NOT released in 1996?|Gladiator
Entertainment: Film|Who wrote and directed the 1986 film 'Platoon'?|Oliver Stone
Entertainment: Film|What is the name of the robot in the 1951 science fiction film classic 'The Day the Earth Stood Still'?|Gort
Entertainment: Television|What is the setting of the show "Parks and Recreation"?|Pawnee, Indiana
Entertainment: Television|Dee from "It's Always Sunny in Philadelphia" has dated all of the following guys EXCEPT|Matthew "Rickety Cricket" Mara
Entertainment: Television|The first half-hour CGI cartoon, ReBoot, aired on which year?|1994
Entertainment: Television|When Donkey Kong died in the "Donkey Kong Country" episode "It's a Wonderful Life", who was his guardian angel?|Eddie the Mean Old Yeti
Entertainment: Television|In the show "Futurama" what is Fry's full name?|Philip J. Fry
Entertainment: Television|In 2008, British celebrity chef Gordon Ramsay believes he almost died after suffering what accident in Iceland while filming?|Slipping off a cliff, and nearly drowning in icy water
Entertainment: Television|Which of these Bojack Horseman characters is a human?|Todd Chavez
Entertainment: Television|On the NBC show Community what was Star Burns' real name?|Alex
Entertainment: Television|Which of following is rude and dishonorable by Klingon standards?|Taking his D'k tahg
Entertainment: Television|What was the UK "Who Wants to be a Millionaire?" cheating scandal known as?|Major Fraud
Entertainment: Television|What was the name of Ross' pet monkey on "Friends"?|Marcel
Entertainment: Television|Who was the first ever actor to play "The Doctor" on "Doctor Who"?|William Hartnell
Entertainment: Television|"The Simpsons" family is named after creator Matt Groening's real family.|True
Entertainment: Television|In the television show Breaking Bad, what is the street name of Walter and Jesse's notorious product?|Blue Sky
Entertainment: Television|What was the date of original airing of the pilot episode of My Little Pony: Friendship is Magic?|October 10th, 2010
Entertainment: Television|How many seasons did the Sci-Fi television show "Stargate Atlantis" have?|5
Entertainment: Television|In the show "Tengen Toppa Gurren Lagann" what is the name of the character who force everyone to live underground?|Lordgenome
Entertainment: Television|What is the name of Chris's brother in "Everybody Hates Chris"?|Drew
Entertainment: Television|How many seasons did the TV show "Donkey Kong Country" last?|2
Entertainment: Television|What is the surname of the character Daryl in AMC's show The Walking Dead?|Dixon
Entertainment: Television|"The A Team" first aired in the USA and in the UK in what year?|1983
Entertainment: Television|The theme for the popular science fiction series "Doctor Who" was composed by who?|Ron Grainer
Entertainment: Television|In Game of Thrones, what is Littlefinger's real name?|Petyr Baelish
Entertainment: Television|In the cartoon 'SpongeBob SquarePants', what did the acronym E.V.I.L stand for?|Every Villain Is Lemons
Entertainment: Television|In "Donkey Kong Country", why does Donkey Kong want to know the secret of the crystal coconut?|He's the big kahuna.
Entertainment: Television|Klingons respect their disabled comrades, and those who are old, injuried, and helpless.|False
Entertainment: Television|What is the name of the main character in "The Flash" TV series?|Barry Allen
Entertainment: Television|What country is Cory in the House set in?|The United States of America
Entertainment: Television|Alan Reed is known for providing the voice of which character?|Fred Flintstone
Entertainment: Television|Grant Gustin plays which superhero on the CW show of the same name?|The Flash
Entertainment: Television|Which of these Disney shows is classified as an anime?|Stitch!
Entertainment: Television|In Battlestar Galactica (2004), Cylons were created by man as cybernetic workers and soldiers.|True
Entertainment: Television|What was the name of the the first episode of Doctor Who to air in 1963?|An Unearthly Child
Entertainment: Television|In which year did the British television series "The Bill" end?|2010
Entertainment: Television|Which country does the YouTuber "SinowBeats" originate from?|Scotland
Entertainment: Television|Guy's Grocery Games is hosted by which presenter?|Guy Fieri
Entertainment: Television|Out of the 3 Tots in Tots TV, who speaks French in the UK Version and Spanish in the US Version?|Tilly
Entertainment: Television|Who was the winner of the 2016 WWE Royal Rumble?|Triple H
Entertainment: Television|In DuckTales, what is the name of the city where all the main characters live?|Duckburg
Entertainment: Television|Klingons express emotion in art through opera and poetry.|True
Entertainment: Television|What is the name of the race horse that Tony Soprano becomes attached to?|Pie-O-My
